1,1.0,0.9728291993188809,0.9375229342869449,0.7604548382957954,0.49943535716059584,nan,nan,nan,nan,nan
4,0.9999999999999999,0.866950706865512,0.5658315370930013,0.33081503967278436,0.2898869304144174,nan,nan,nan,nan,nan
7,1.0000000000000004,0.8063231995338849,0.840874385837604,0.8562237268312098,0.6820499189754285,nan,nan,nan,nan,nan
8,0.9999999999999997,0.7480734926249256,0.6685181213039673,0.6103105853991759,0.6201237296703885,nan,nan,nan,nan,nan
9,1.0,,,,,nan,nan,nan,nan,nan
10,1.0000000000000002,0.833159322459988,0.7703170087548782,0.6936341934542478,0.48348472382782665,nan,nan,nan,nan,nan
11,1.0000000000000004,0.9379130999940061,0.9105265807217693,0.7662363175392691,0.5850083523593256,nan,nan,nan,nan,nan
12,1.0000000000000004,0.9454824232571015,0.9051617603289395,0.723998495204663,0.681676305890333,nan,nan,nan,nan,nan
14,1.0000000000000004,0.9725400619357765,0.7668249948702095,0.7008593906293337,0.6222338497971189,nan,nan,nan,nan,nan
15,1.0000000000000004,0.8282089711146184,0.7666796214143929,0.8596112527535582,0.7568197587180171,nan,nan,nan,nan,nan
22,1.0,0.9697131270515278,0.9697131270515278,0.8813442603061573,0.6775793223388966,nan,nan,nan,nan,nan
23,1.0,0.9181537789578311,0.8801736667240463,0.9275864485923068,0.8413794614126191,nan,nan,nan,nan,nan
25,1.0,0.9397690774084071,0.8959470624177119,0.9300074566801095,0.42595945517802025,nan,nan,nan,nan,nan
26,0.9999999999999998,0.9217490660416665,0.26969127421727357,0.20335746300715682,0.2969366305172241,nan,nan,nan,nan,nan
29,1.0,0.9472588241455946,0.8397440470174746,0.7444436611444891,0.7956923613475955,nan,nan,nan,nan,nan
32,1.0,0.9570705274785537,0.8200066038367169,0.8744966210090903,0.522413259607394,nan,nan,nan,nan,nan
34,0.9999999999999999,0.8698432577912651,0.8698432577912651,0.7057734196370609,0.5204101565830888,nan,nan,nan,nan,nan
40,0.9999999999999998,0.9385277349724057,0.9128128576338841,0.8245150744976183,0.6061000605920872,nan,nan,nan,nan,nan
42,1.0000000000000002,0.9438066768703752,0.8316949999458078,0.7031471162160541,0.6904852837558723,nan,nan,nan,nan,nan
44,0.9999999999999998,0.9095978278314393,0.879792694788159,0.9046693261233938,0.5692776693277982,nan,nan,nan,nan,nan
50,1.0000000000000002,0.9505470821265378,0.8950204785324944,0.8590124306540127,0.8243215315671775,nan,nan,nan,nan,nan
51,1.0,0.9669777775278176,0.9383604362819253,0.895775777842041,0.7003622500015163,nan,nan,nan,nan,nan
56,0.9999999999999999,0.8550861815076125,0.6860675419569251,0.7031816630719334,0.6261605743510863,nan,nan,nan,nan,nan
60,1.0000000000000004,0.9693750979281317,0.9537081590558735,0.8815525834808462,0.7267435992026879,nan,nan,nan,nan,nan
61,1.0,0.7824802971794718,0.7018303538899503,0.556501707597251,0.48851101282177256,nan,nan,nan,nan,nan
63,1.0,0.929951935086662,0.9379004143009756,0.5306751378932353,0.518453918357445,nan,nan,nan,nan,nan
64,1.0000000000000002,0.9430348069236532,0.6753006463886431,,0.6649037973714813,nan,nan,nan,nan,nan
66,1.0000000000000002,0.9454039432771115,0.7080723978414889,0.7618657977939783,0.7837452631063428,nan,nan,nan,nan,nan
75,0.9999999999999999,0.9504917594821719,0.9314444773078785,0.688087857382301,0.6555040122819848,nan,nan,nan,nan,nan
78,1.0,0.9712194579638056,0.9761193675345234,0.9430753377028791,0.6693011029793798,nan,nan,nan,nan,nan
83,1.0,0.9273689701641679,0.9253122791730297,0.7781358307803068,0.6194474124684548,nan,nan,nan,nan,nan
84,1.0,0.9267939369966445,0.7826781108419545,0.7877279874114657,0.4795415974347197,nan,nan,nan,nan,nan
91,0.9999999999999999,0.9114817683906647,0.7553957308580053,0.7207169045818578,0.665709414362507,nan,nan,nan,nan,nan
92,1.0,0.8016293293874628,0.8382180313767157,0.8046405531653533,0.5982314466877516,nan,nan,nan,nan,nan
93,1.0000000000000004,0.9727399141106747,0.9310580744682309,0.6043953691881032,0.4953283531020525,nan,nan,nan,nan,nan
97,1.0000000000000002,0.9778046082031946,0.8619320043926624,0.7064443996336027,0.7510519000595461,nan,nan,nan,nan,nan
99,0.9999999999999998,0.9536847954422605,0.9625628955722779,0.6055619549577603,0.5137012538782726,nan,nan,nan,nan,nan
102,1.0,0.8969961264960365,0.6099880616878179,0.5982642910305156,0.4840507160834905,nan,nan,nan,nan,nan
104,0.9999999999999999,0.9248499495906102,0.8603295465553445,0.7135348440059188,0.5442544393227979,nan,nan,nan,nan,nan
105,1.0000000000000002,0.7576195948485778,0.6456692043407402,0.9345407579292944,0.3163346377039694,nan,nan,nan,nan,nan
107,1.0,0.8616046478715427,0.41569712522504837,0.38056152319679704,0.3290895660906999,nan,nan,nan,nan,nan
111,0.9999999999999997,0.8643479524995469,0.6214233499926278,0.5475325675743248,0.29632190677890136,nan,nan,nan,nan,nan
116,1.0,0.9394441750612367,0.7521385887281833,0.8476651554465789,0.36423088036671303,nan,nan,nan,nan,nan
117,0.9999999999999999,0.9067207228593879,0.8658273052748624,0.6897887855394399,0.5218248703022261,nan,nan,nan,nan,nan
123,0.9999999999999999,0.8903509670573282,0.9228996081785247,0.6192472336686243,0.7067629176393371,nan,nan,nan,nan,nan
