sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,siiifgcnant,0.02636861
1,1,significant,siiifgcnant,0.1704205
1,2,significant,siiifgcnant,0.23446184
1,3,significant,siiifgcnant,0.29057592
1,4,significant,siiifgcnant,0.31293473
1,5,significant,siiifgcnant,0.30990037
1,6,significant,siiifgcnant,0.27378118
1,7,significant,siiifgcnant,0.30339897
1,8,significant,siiifgcnant,0.30400893
1,9,significant,siiifgcnant,0.3511294
1,10,significant,siiifgcnant,0.4065423
1,11,significant,siiifgcnant,0.40638626
1,12,significant,siiifgcnant,0.48185977
1,13,significant,siiifgcnant,0.54239297
1,14,significant,siiifgcnant,0.5378325
1,15,significant,siiifgcnant,0.5692889
1,16,significant,siiifgcnant,0.55199236
4,0,Christopher,Cthosirpher,0.088954285
4,1,Christopher,Cthosirpher,0.18422173
4,2,Christopher,Cthosirpher,0.19450863
4,3,Christopher,Cthosirpher,0.2845025
4,4,Christopher,Cthosirpher,0.31581828
4,5,Christopher,Cthosirpher,0.28154752
4,6,Christopher,Cthosirpher,0.29388052
4,7,Christopher,Cthosirpher,0.34575614
4,8,Christopher,Cthosirpher,0.33612952
4,9,Christopher,Cthosirpher,0.329633
4,10,Christopher,Cthosirpher,0.31805417
4,11,Christopher,Cthosirpher,0.3062038
4,12,Christopher,Cthosirpher,0.36794615
4,13,Christopher,Cthosirpher,0.41829818
4,14,Christopher,Cthosirpher,0.54773325
4,15,Christopher,Cthosirpher,0.5714509
4,16,Christopher,Cthosirpher,0.4269735
7,0,Destination,Desitntaion,0.04852901
7,1,Destination,Desitntaion,0.16119954
7,2,Destination,Desitntaion,0.22244284
7,3,Destination,Desitntaion,0.283983
7,4,Destination,Desitntaion,0.33538035
7,5,Destination,Desitntaion,0.41468626
7,6,Destination,Desitntaion,0.40899158
7,7,Destination,Desitntaion,0.4478001
7,8,Destination,Desitntaion,0.48800543
7,9,Destination,Desitntaion,0.51596665
7,10,Destination,Desitntaion,0.5637318
7,11,Destination,Desitntaion,0.55225015
7,12,Destination,Desitntaion,0.5911546
7,13,Destination,Desitntaion,0.6364966
7,14,Destination,Desitntaion,0.6987001
7,15,Destination,Desitntaion,0.7120992
7,16,Destination,Desitntaion,0.72016007
8,0,compression,compsoiesrn,0.04152378
8,1,compression,compsoiesrn,0.13189177
8,2,compression,compsoiesrn,0.17624068
8,3,compression,compsoiesrn,0.25453895
8,4,compression,compsoiesrn,0.2578126
8,5,compression,compsoiesrn,0.24776985
8,6,compression,compsoiesrn,0.30014002
8,7,compression,compsoiesrn,0.37596506
8,8,compression,compsoiesrn,0.39627528
8,9,compression,compsoiesrn,0.42520732
8,10,compression,compsoiesrn,0.42947277
8,11,compression,compsoiesrn,0.3966432
8,12,compression,compsoiesrn,0.48391214
8,13,compression,compsoiesrn,0.5514481
8,14,compression,compsoiesrn,0.587171
8,15,compression,compsoiesrn,0.5914086
8,16,compression,compsoiesrn,0.6161442
9,0,represented,repesrnteed,0.0074108783
9,1,represented,repesrnteed,0.12503901
9,2,represented,repesrnteed,0.18953788
9,3,represented,repesrnteed,0.33151954
9,4,represented,repesrnteed,0.3976344
9,5,represented,repesrnteed,0.39204141
9,6,represented,repesrnteed,0.41690165
9,7,represented,repesrnteed,0.36491245
9,8,represented,repesrnteed,0.33458707
9,9,represented,repesrnteed,0.38406396
9,10,represented,repesrnteed,0.44597864
9,11,represented,repesrnteed,0.46868765
9,12,represented,repesrnteed,0.52294034
9,13,represented,repesrnteed,0.5814644
9,14,represented,repesrnteed,0.6149515
9,15,represented,repesrnteed,0.6132845
9,16,represented,repesrnteed,0.5550095
10,0,International,Intoantienral,-0.0020471332
10,1,International,Intoantienral,0.16573499
10,2,International,Intoantienral,0.18139958
10,3,International,Intoantienral,0.26429668
10,4,International,Intoantienral,0.35643017
10,5,International,Intoantienral,0.43830496
10,6,International,Intoantienral,0.49210304
10,7,International,Intoantienral,0.545645
10,8,International,Intoantienral,0.57928485
10,9,International,Intoantienral,0.5885439
10,10,International,Intoantienral,0.6753514
10,11,International,Intoantienral,0.70014924
10,12,International,Intoantienral,0.74108815
10,13,International,Intoantienral,0.7468481
10,14,International,Intoantienral,0.7601764
10,15,International,Intoantienral,0.7652205
10,16,International,Intoantienral,0.7293517
11,0,construction,ctocunsrtion,0.024284108
11,1,construction,ctocunsrtion,0.12233863
11,2,construction,ctocunsrtion,0.2414271
11,3,construction,ctocunsrtion,0.25988552
11,4,construction,ctocunsrtion,0.35019475
11,5,construction,ctocunsrtion,0.41699696
11,6,construction,ctocunsrtion,0.4283897
11,7,construction,ctocunsrtion,0.43944663
11,8,construction,ctocunsrtion,0.4820154
11,9,construction,ctocunsrtion,0.503483
11,10,construction,ctocunsrtion,0.56741315
11,11,construction,ctocunsrtion,0.5705346
11,12,construction,ctocunsrtion,0.6044402
11,13,construction,ctocunsrtion,0.6429124
11,14,construction,ctocunsrtion,0.64966524
11,15,construction,ctocunsrtion,0.6534525
11,16,construction,ctocunsrtion,0.6883312
12,0,Introduction,Intiduotcron,0.055088166
12,1,Introduction,Intiduotcron,0.13530368
12,2,Introduction,Intiduotcron,0.11999357
12,3,Introduction,Intiduotcron,0.23166512
12,4,Introduction,Intiduotcron,0.22410777
12,5,Introduction,Intiduotcron,0.20083125
12,6,Introduction,Intiduotcron,0.25269008
12,7,Introduction,Intiduotcron,0.32853374
12,8,Introduction,Intiduotcron,0.36571592
12,9,Introduction,Intiduotcron,0.3656873
12,10,Introduction,Intiduotcron,0.38476634
12,11,Introduction,Intiduotcron,0.3865931
12,12,Introduction,Intiduotcron,0.4386588
12,13,Introduction,Intiduotcron,0.49459046
12,14,Introduction,Intiduotcron,0.5307666
12,15,Introduction,Intiduotcron,0.56568897
12,16,Introduction,Intiduotcron,0.5907174
14,0,development,devepemlont,0.0685925
14,1,development,devepemlont,0.15109095
14,2,development,devepemlont,0.15522602
14,3,development,devepemlont,0.26642108
14,4,development,devepemlont,0.21459329
14,5,development,devepemlont,0.24850422
14,6,development,devepemlont,0.27053046
14,7,development,devepemlont,0.322415
14,8,development,devepemlont,0.35787106
14,9,development,devepemlont,0.37287498
14,10,development,devepemlont,0.39098632
14,11,development,devepemlont,0.33609483
14,12,development,devepemlont,0.40567845
14,13,development,devepemlont,0.5035457
14,14,development,devepemlont,0.55913067
14,15,development,devepemlont,0.6173611
14,16,development,devepemlont,0.6198102
15,0,engineering,eegninering,0.10821766
15,1,engineering,eegninering,0.27821073
15,2,engineering,eegninering,0.36208344
15,3,engineering,eegninering,0.5057586
15,4,engineering,eegninering,0.55773675
15,5,engineering,eegninering,0.6043754
15,6,engineering,eegninering,0.661217
15,7,engineering,eegninering,0.67883074
15,8,engineering,eegninering,0.69172084
15,9,engineering,eegninering,0.7162526
15,10,engineering,eegninering,0.7634122
15,11,engineering,eegninering,0.78800815
15,12,engineering,eegninering,0.8101996
15,13,engineering,eegninering,0.84132344
15,14,engineering,eegninering,0.837201
15,15,engineering,eegninering,0.83785045
15,16,engineering,eegninering,0.8237353
22,0,performance,permofarnce,0.012773442
22,1,performance,permofarnce,0.14932263
22,2,performance,permofarnce,0.2491141
22,3,performance,permofarnce,0.31722477
22,4,performance,permofarnce,0.3695157
22,5,performance,permofarnce,0.40866515
22,6,performance,permofarnce,0.44148898
22,7,performance,permofarnce,0.45610386
22,8,performance,permofarnce,0.486831
22,9,performance,permofarnce,0.5363107
22,10,performance,permofarnce,0.6030228
22,11,performance,permofarnce,0.60887504
22,12,performance,permofarnce,0.64976513
22,13,performance,permofarnce,0.6892508
22,14,performance,permofarnce,0.7336675
22,15,performance,permofarnce,0.7379862
22,16,performance,permofarnce,0.74616003
23,0,distributed,diibtrsuted,0.06433467
23,1,distributed,diibtrsuted,0.22560324
23,2,distributed,diibtrsuted,0.37981516
23,3,distributed,diibtrsuted,0.5407778
23,4,distributed,diibtrsuted,0.6121532
23,5,distributed,diibtrsuted,0.6727444
23,6,distributed,diibtrsuted,0.7412853
23,7,distributed,diibtrsuted,0.7333673
23,8,distributed,diibtrsuted,0.7462673
23,9,distributed,diibtrsuted,0.7451143
23,10,distributed,diibtrsuted,0.78160554
23,11,distributed,diibtrsuted,0.8111404
23,12,distributed,diibtrsuted,0.8354305
23,13,distributed,diibtrsuted,0.82660806
23,14,distributed,diibtrsuted,0.82344586
23,15,distributed,diibtrsuted,0.790697
23,16,distributed,diibtrsuted,0.75761694
25,0,Traditional,Traidtional,0.099088416
25,1,Traditional,Traidtional,0.3064462
25,2,Traditional,Traidtional,0.30770054
25,3,Traditional,Traidtional,0.57715404
25,4,Traditional,Traidtional,0.6189858
25,5,Traditional,Traidtional,0.6099364
25,6,Traditional,Traidtional,0.6787419
25,7,Traditional,Traidtional,0.70240414
25,8,Traditional,Traidtional,0.7428212
25,9,Traditional,Traidtional,0.76016545
25,10,Traditional,Traidtional,0.79569936
25,11,Traditional,Traidtional,0.8432593
25,12,Traditional,Traidtional,0.8559851
25,13,Traditional,Traidtional,0.8725742
25,14,Traditional,Traidtional,0.87751526
25,15,Traditional,Traidtional,0.88559675
25,16,Traditional,Traidtional,0.8512764
26,0,International,Intennaartoil,0.016416658
26,1,International,Intennaartoil,0.16473243
26,2,International,Intennaartoil,0.16989103
26,3,International,Intennaartoil,0.22501756
26,4,International,Intennaartoil,0.26278526
26,5,International,Intennaartoil,0.23163342
26,6,International,Intennaartoil,0.25477263
26,7,International,Intennaartoil,0.29369918
26,8,International,Intennaartoil,0.3119408
