sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,sniaifncigt,0.021526607
1,1,significant,sniaifncigt,0.13285074
1,2,significant,sniaifncigt,0.16303545
1,3,significant,sniaifncigt,0.29095122
1,4,significant,sniaifncigt,0.30997658
1,5,significant,sniaifncigt,0.32664633
1,6,significant,sniaifncigt,0.31662178
1,7,significant,sniaifncigt,0.3110586
1,8,significant,sniaifncigt,0.31340557
1,9,significant,sniaifncigt,0.3106807
1,10,significant,sniaifncigt,0.3566273
1,11,significant,sniaifncigt,0.34783053
1,12,significant,sniaifncigt,0.37128502
1,13,significant,sniaifncigt,0.45064557
1,14,significant,sniaifncigt,0.44041693
1,15,significant,sniaifncigt,0.46165136
1,16,significant,sniaifncigt,0.549031
4,0,Christopher,Chiethpsorr,0.033659168
4,1,Christopher,Chiethpsorr,0.06812808
4,2,Christopher,Chiethpsorr,0.09225074
4,3,Christopher,Chiethpsorr,0.19823836
4,4,Christopher,Chiethpsorr,0.25395715
4,5,Christopher,Chiethpsorr,0.26383996
4,6,Christopher,Chiethpsorr,0.32709682
4,7,Christopher,Chiethpsorr,0.37890393
4,8,Christopher,Chiethpsorr,0.39545637
4,9,Christopher,Chiethpsorr,0.32822615
4,10,Christopher,Chiethpsorr,0.3375553
4,11,Christopher,Chiethpsorr,0.31931868
4,12,Christopher,Chiethpsorr,0.39035174
4,13,Christopher,Chiethpsorr,0.43583974
4,14,Christopher,Chiethpsorr,0.54459345
4,15,Christopher,Chiethpsorr,0.5644512
4,16,Christopher,Chiethpsorr,0.6449307
7,0,Destination,Dsiietnaotn,-0.063078865
7,1,Destination,Dsiietnaotn,0.11961797
7,2,Destination,Dsiietnaotn,0.0797028
7,3,Destination,Dsiietnaotn,0.11072104
7,4,Destination,Dsiietnaotn,0.18293539
7,5,Destination,Dsiietnaotn,0.21187666
7,6,Destination,Dsiietnaotn,0.26607293
7,7,Destination,Dsiietnaotn,0.31917262
7,8,Destination,Dsiietnaotn,0.37325722
7,9,Destination,Dsiietnaotn,0.32855403
7,10,Destination,Dsiietnaotn,0.36363608
