sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,sniaifncigt,0.021526607
1,1,significant,sniaifncigt,0.12680124
1,2,significant,sniaifncigt,0.10828927
1,3,significant,sniaifncigt,0.24359345
1,4,significant,sniaifncigt,0.24873513
1,5,significant,sniaifncigt,0.21262431
1,6,significant,sniaifncigt,0.19059117
1,7,significant,sniaifncigt,0.22574644
1,8,significant,sniaifncigt,0.24637148
1,9,significant,sniaifncigt,0.2244758
1,10,significant,sniaifncigt,0.2767805
1,11,significant,sniaifncigt,0.26532817
1,12,significant,sniaifncigt,0.3074175
1,13,significant,sniaifncigt,0.4000243
1,14,significant,sniaifncigt,0.40906358
1,15,significant,sniaifncigt,0.41448972
1,16,significant,sniaifncigt,0.49950632
4,0,Christopher,Chiethpsorr,0.033659168
4,1,Christopher,Chiethpsorr,0.057685275
4,2,Christopher,Chiethpsorr,0.07768351
4,3,Christopher,Chiethpsorr,0.17272468
4,4,Christopher,Chiethpsorr,0.22251278
4,5,Christopher,Chiethpsorr,0.28224254
4,6,Christopher,Chiethpsorr,0.3459087
4,7,Christopher,Chiethpsorr,0.36756337
4,8,Christopher,Chiethpsorr,0.37306625
4,9,Christopher,Chiethpsorr,0.28867638
4,10,Christopher,Chiethpsorr,0.29655677
4,11,Christopher,Chiethpsorr,0.24321045
4,12,Christopher,Chiethpsorr,0.23745792
4,13,Christopher,Chiethpsorr,0.24682848
4,14,Christopher,Chiethpsorr,0.31953773
4,15,Christopher,Chiethpsorr,0.37297848
4,16,Christopher,Chiethpsorr,0.28946126
7,0,Destination,Dsiietnaotn,-0.063078865
7,1,Destination,Dsiietnaotn,0.09819476
7,2,Destination,Dsiietnaotn,0.053487223
7,3,Destination,Dsiietnaotn,0.08801737
7,4,Destination,Dsiietnaotn,0.13084969
7,5,Destination,Dsiietnaotn,0.18969026
7,6,Destination,Dsiietnaotn,0.24292691
7,7,Destination,Dsiietnaotn,0.29080713
7,8,Destination,Dsiietnaotn,0.3596133
7,9,Destination,Dsiietnaotn,0.36844414
7,10,Destination,Dsiietnaotn,0.450692
7,11,Destination,Dsiietnaotn,0.4747222
7,12,Destination,Dsiietnaotn,0.5053969
7,13,Destination,Dsiietnaotn,0.5523654
