sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,siiifgcnant,0.02636861
1,1,significant,siiifgcnant,0.1590627
1,2,significant,siiifgcnant,0.1996193
1,3,significant,siiifgcnant,0.2735197
1,4,significant,siiifgcnant,0.31664178
1,5,significant,siiifgcnant,0.3512535
1,6,significant,siiifgcnant,0.37465748
1,7,significant,siiifgcnant,0.40730858
1,8,significant,siiifgcnant,0.43846333
1,9,significant,siiifgcnant,0.45299605
1,10,significant,siiifgcnant,0.5243038
1,11,significant,siiifgcnant,0.5372138
1,12,significant,siiifgcnant,0.5759089
1,13,significant,siiifgcnant,0.6569492
1,14,significant,siiifgcnant,0.65154946
1,15,significant,siiifgcnant,0.6665217
1,16,significant,siiifgcnant,0.72922826
4,0,Christopher,Cthosirpher,0.088954285
4,1,Christopher,Cthosirpher,0.15710762
4,2,Christopher,Cthosirpher,0.170607
4,3,Christopher,Cthosirpher,0.25712377
4,4,Christopher,Cthosirpher,0.2777474
4,5,Christopher,Cthosirpher,0.28782913
4,6,Christopher,Cthosirpher,0.3402436
4,7,Christopher,Cthosirpher,0.39114225
4,8,Christopher,Cthosirpher,0.43919343
4,9,Christopher,Cthosirpher,0.4018965
4,10,Christopher,Cthosirpher,0.40614092
4,11,Christopher,Cthosirpher,0.39895615
4,12,Christopher,Cthosirpher,0.44813854
4,13,Christopher,Cthosirpher,0.5006449
4,14,Christopher,Cthosirpher,0.6218765
4,15,Christopher,Cthosirpher,0.6582398
4,16,Christopher,Cthosirpher,0.7207916
7,0,Destination,Desitntaion,0.04852901
7,1,Destination,Desitntaion,0.14354861
7,2,Destination,Desitntaion,0.202988
7,3,Destination,Desitntaion,0.25157687
7,4,Destination,Desitntaion,0.3488915
7,5,Destination,Desitntaion,0.3865267
7,6,Destination,Desitntaion,0.5162345
7,7,Destination,Desitntaion,0.5349688
7,8,Destination,Desitntaion,0.5973903
7,9,Destination,Desitntaion,0.55373335
7,10,Destination,Desitntaion,0.58149964
7,11,Destination,Desitntaion,0.5591363
7,12,Destination,Desitntaion,0.5488609
7,13,Destination,Desitntaion,0.58431
7,14,Destination,Desitntaion,0.6764259
7,15,Destination,Desitntaion,0.72673357
7,16,Destination,Desitntaion,0.7919742
8,0,compression,compsoiesrn,0.04152378
8,1,compression,compsoiesrn,0.106765404
8,2,compression,compsoiesrn,0.14469105
8,3,compression,compsoiesrn,0.22554538
8,4,compression,compsoiesrn,0.25943705
8,5,compression,compsoiesrn,0.30860004
8,6,compression,compsoiesrn,0.3289557
8,7,compression,compsoiesrn,0.31537825
8,8,compression,compsoiesrn,0.3508488
8,9,compression,compsoiesrn,0.3919797
8,10,compression,compsoiesrn,0.43955052
8,11,compression,compsoiesrn,0.40760842
8,12,compression,compsoiesrn,0.48578626
8,13,compression,compsoiesrn,0.5568322
8,14,compression,compsoiesrn,0.6169955
8,15,compression,compsoiesrn,0.6503481
8,16,compression,compsoiesrn,0.7475358
9,0,represented,repesrnteed,0.0074108783
9,1,represented,repesrnteed,0.12022187
9,2,represented,repesrnteed,0.17513809
9,3,represented,repesrnteed,0.3111437
9,4,represented,repesrnteed,0.3927682
9,5,represented,repesrnteed,0.43648905
9,6,represented,repesrnteed,0.44783646
9,7,represented,repesrnteed,0.4164573
9,8,represented,repesrnteed,0.44766146
9,9,represented,repesrnteed,0.52014196
9,10,represented,repesrnteed,0.5690099
9,11,represented,repesrnteed,0.5577562
9,12,represented,repesrnteed,0.56751883
9,13,represented,repesrnteed,0.61621696
9,14,represented,repesrnteed,0.669574
9,15,represented,repesrnteed,0.6935944
9,16,represented,repesrnteed,0.7434887
10,0,International,Intoantienral,-0.0020471332
10,1,International,Intoantienral,0.1645787
10,2,International,Intoantienral,0.18178268
10,3,International,Intoantienral,0.26600865
10,4,International,Intoantienral,0.37007165
10,5,International,Intoantienral,0.44411436
10,6,International,Intoantienral,0.5110922
10,7,International,Intoantienral,0.55784833
10,8,International,Intoantienral,0.5958983
10,9,International,Intoantienral,0.6041716
10,10,International,Intoantienral,0.6881609
10,11,International,Intoantienral,0.7129923
10,12,International,Intoantienral,0.7479897
10,13,International,Intoantienral,0.75007874
10,14,International,Intoantienral,0.7610176
10,15,International,Intoantienral,0.77036285
10,16,International,Intoantienral,0.7485956
11,0,construction,ctocunsrtion,0.024284108
11,1,construction,ctocunsrtion,0.115335196
11,2,construction,ctocunsrtion,0.23683327
11,3,construction,ctocunsrtion,0.2471131
11,4,construction,ctocunsrtion,0.35527164
11,5,construction,ctocunsrtion,0.4359272
11,6,construction,ctocunsrtion,0.43461937
11,7,construction,ctocunsrtion,0.43398738
11,8,construction,ctocunsrtion,0.50760084
11,9,construction,ctocunsrtion,0.5645199
11,10,construction,ctocunsrtion,0.6731715
11,11,construction,ctocunsrtion,0.66159856
11,12,construction,ctocunsrtion,0.6843583
11,13,construction,ctocunsrtion,0.7295766
11,14,construction,ctocunsrtion,0.7486788
11,15,construction,ctocunsrtion,0.7721945
11,16,construction,ctocunsrtion,0.826667
12,0,Introduction,Intiduotcron,0.055088166
12,1,Introduction,Intiduotcron,0.13215056
12,2,Introduction,Intiduotcron,0.11109084
12,3,Introduction,Intiduotcron,0.19705364
12,4,Introduction,Intiduotcron,0.2292693
12,5,Introduction,Intiduotcron,0.3155061
12,6,Introduction,Intiduotcron,0.36339223
12,7,Introduction,Intiduotcron,0.38878223
12,8,Introduction,Intiduotcron,0.41703853
12,9,Introduction,Intiduotcron,0.3790434
12,10,Introduction,Intiduotcron,0.4471956
12,11,Introduction,Intiduotcron,0.43421292
12,12,Introduction,Intiduotcron,0.4996943
12,13,Introduction,Intiduotcron,0.56159806
12,14,Introduction,Intiduotcron,0.60309345
12,15,Introduction,Intiduotcron,0.6233114
12,16,Introduction,Intiduotcron,0.7489639
14,0,development,devepemlont,0.0685925
14,1,development,devepemlont,0.145486
14,2,development,devepemlont,0.13874322
14,3,development,devepemlont,0.25150388
14,4,development,devepemlont,0.2369639
14,5,development,devepemlont,0.30024892
14,6,development,devepemlont,0.31854832
14,7,development,devepemlont,0.31272405
14,8,development,devepemlont,0.35541952
14,9,development,devepemlont,0.38600138
14,10,development,devepemlont,0.4616287
14,11,development,devepemlont,0.43558753
14,12,development,devepemlont,0.4509343
14,13,development,devepemlont,0.51926684
