sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,siginficant,0.02636861
1,1,significant,siginficant,0.1749234
1,2,significant,siginficant,0.3043895
1,3,significant,siginficant,0.42887503
1,4,significant,siginficant,0.5239298
1,5,significant,siginficant,0.5556746
1,6,significant,siginficant,0.5986228
1,7,significant,siginficant,0.6305082
1,8,significant,siginficant,0.63153815
1,9,significant,siginficant,0.6960738
1,10,significant,siginficant,0.7494668
1,11,significant,siginficant,0.7828561
1,12,significant,siginficant,0.79420626
1,13,significant,siginficant,0.8079334
1,14,significant,siginficant,0.786803
1,15,significant,siginficant,0.77361643
1,16,significant,siginficant,0.7646495
4,0,Christopher,Chtirsopher,0.14620107
4,1,Christopher,Chtirsopher,0.3240757
4,2,Christopher,Chtirsopher,0.2851706
4,3,Christopher,Chtirsopher,0.414469
4,4,Christopher,Chtirsopher,0.45864284
4,5,Christopher,Chtirsopher,0.5025474
4,6,Christopher,Chtirsopher,0.6277807
4,7,Christopher,Chtirsopher,0.64447415
4,8,Christopher,Chtirsopher,0.6891465
4,9,Christopher,Chtirsopher,0.65743804
4,10,Christopher,Chtirsopher,0.6478937
4,11,Christopher,Chtirsopher,0.6821275
4,12,Christopher,Chtirsopher,0.6963494
4,13,Christopher,Chtirsopher,0.6817099
4,14,Christopher,Chtirsopher,0.7369842
4,15,Christopher,Chtirsopher,0.7682089
4,16,Christopher,Chtirsopher,0.6778352
7,0,Destination,Detisnation,0.179894
7,1,Destination,Detisnation,0.3062026
7,2,Destination,Detisnation,0.3060229
7,3,Destination,Detisnation,0.40446684
7,4,Destination,Detisnation,0.45586604
7,5,Destination,Detisnation,0.43829656
7,6,Destination,Detisnation,0.5090851
7,7,Destination,Detisnation,0.5434003
7,8,Destination,Detisnation,0.5790329
7,9,Destination,Detisnation,0.5860175
7,10,Destination,Detisnation,0.6168824
7,11,Destination,Detisnation,0.593297
7,12,Destination,Detisnation,0.6324587
7,13,Destination,Detisnation,0.66664976
7,14,Destination,Detisnation,0.7068655
7,15,Destination,Detisnation,0.73857856
7,16,Destination,Detisnation,0.7707501
8,0,compression,compresosin,-0.039114524
8,1,compression,compresosin,0.1553083
8,2,compression,compresosin,0.2209054
8,3,compression,compresosin,0.25495517
8,4,compression,compresosin,0.31258935
8,5,compression,compresosin,0.3167858
8,6,compression,compresosin,0.3685431
8,7,compression,compresosin,0.44034335
8,8,compression,compresosin,0.4590478
8,9,compression,compresosin,0.45411304
8,10,compression,compresosin,0.48164517
8,11,compression,compresosin,0.46038628
8,12,compression,compresosin,0.5375368
8,13,compression,compresosin,0.5859571
8,14,compression,compresosin,0.61602217
8,15,compression,compresosin,0.6126014
8,16,compression,compresosin,0.6220569
9,0,represented,repreesnted,-0.0141790155
9,1,represented,repreesnted,0.22843635
9,2,represented,repreesnted,0.43115473
9,3,represented,repreesnted,0.65661705
9,4,represented,repreesnted,0.66947496
9,5,represented,repreesnted,0.64424604
9,6,represented,repreesnted,0.7306532
9,7,represented,repreesnted,0.7291657
9,8,represented,repreesnted,0.74418116
9,9,represented,repreesnted,0.75052345
9,10,represented,repreesnted,0.7685331
9,11,represented,repreesnted,0.8169571
9,12,represented,repreesnted,0.8358164
9,13,represented,repreesnted,0.84878445
9,14,represented,repreesnted,0.8425509
9,15,represented,repreesnted,0.8366808
9,16,represented,repreesnted,0.8099279
10,0,International,Interitanonal,0.029318927
10,1,International,Interitanonal,0.20598716
10,2,International,Interitanonal,0.17718998
10,3,International,Interitanonal,0.31031048
10,4,International,Interitanonal,0.3831097
10,5,International,Interitanonal,0.46800762
10,6,International,Interitanonal,0.5182617
10,7,International,Interitanonal,0.54004073
10,8,International,Interitanonal,0.57564956
10,9,International,Interitanonal,0.5900047
10,10,International,Interitanonal,0.65483636
10,11,International,Interitanonal,0.7202747
10,12,International,Interitanonal,0.7414237
10,13,International,Interitanonal,0.7621738
10,14,International,Interitanonal,0.7956028
10,15,International,Interitanonal,0.8109224
10,16,International,Interitanonal,0.8187986
11,0,construction,costnruction,0.10832985
11,1,construction,costnruction,0.33261046
11,2,construction,costnruction,0.4206948
11,3,construction,costnruction,0.5618682
11,4,construction,costnruction,0.647089
11,5,construction,costnruction,0.6570794
11,6,construction,costnruction,0.6950395
11,7,construction,costnruction,0.72750604
11,8,construction,costnruction,0.7717238
11,9,construction,costnruction,0.76244783
11,10,construction,costnruction,0.80802757
11,11,construction,costnruction,0.84577453
11,12,construction,costnruction,0.8607497
11,13,construction,costnruction,0.87026554
11,14,construction,costnruction,0.86404437
11,15,construction,costnruction,0.8518099
11,16,construction,costnruction,0.84960353
12,0,Introduction,Indourtction,0.04827141
12,1,Introduction,Indourtction,0.17990623
12,2,Introduction,Indourtction,0.253489
12,3,Introduction,Indourtction,0.33358604
12,4,Introduction,Indourtction,0.34778982
12,5,Introduction,Indourtction,0.38838536
12,6,Introduction,Indourtction,0.4823215
12,7,Introduction,Indourtction,0.5443517
12,8,Introduction,Indourtction,0.5805715
12,9,Introduction,Indourtction,0.5863398
12,10,Introduction,Indourtction,0.6350026
12,11,Introduction,Indourtction,0.65500104
12,12,Introduction,Indourtction,0.6784279
12,13,Introduction,Indourtction,0.7266906
12,14,Introduction,Indourtction,0.7294487
12,15,Introduction,Indourtction,0.7608223
12,16,Introduction,Indourtction,0.83045167
14,0,development,devemolpent,0.0034942077
14,1,development,devemolpent,0.15071782
14,2,development,devemolpent,0.18263552
14,3,development,devemolpent,0.31871122
14,4,development,devemolpent,0.34814042
14,5,development,devemolpent,0.40757823
14,6,development,devemolpent,0.43423134
14,7,development,devemolpent,0.48252362
14,8,development,devemolpent,0.5071038
14,9,development,devemolpent,0.54474556
14,10,development,devemolpent,0.5369525
14,11,development,devemolpent,0.5270454
14,12,development,devemolpent,0.58440065
14,13,development,devemolpent,0.6574725
14,14,development,devemolpent,0.68096095
14,15,development,devemolpent,0.7168873
14,16,development,devemolpent,0.708354
15,0,engineering,engierening,0.046242952
15,1,engineering,engierening,0.26745558
15,2,engineering,engierening,0.36620727
15,3,engineering,engierening,0.3892932
15,4,engineering,engierening,0.45992047
15,5,engineering,engierening,0.42089984
15,6,engineering,engierening,0.4207034
15,7,engineering,engierening,0.48918247
15,8,engineering,engierening,0.4904225
15,9,engineering,engierening,0.52095366
15,10,engineering,engierening,0.58752114
15,11,engineering,engierening,0.61316276
15,12,engineering,engierening,0.6603391
15,13,engineering,engierening,0.70517874
15,14,engineering,engierening,0.7141957
15,15,engineering,engierening,0.7192416
15,16,engineering,engierening,0.67945313
22,0,performance,perforamnce,0.042455573
22,1,performance,perforamnce,0.12956554
22,2,performance,perforamnce,0.2547268
22,3,performance,perforamnce,0.4170413
22,4,performance,perforamnce,0.46716475
22,5,performance,perforamnce,0.55658066
22,6,performance,perforamnce,0.6426178
22,7,performance,perforamnce,0.68679094
22,8,performance,perforamnce,0.6998261
22,9,performance,perforamnce,0.698086
22,10,performance,perforamnce,0.7442789
22,11,performance,perforamnce,0.77220356
22,12,performance,perforamnce,0.78709185
22,13,performance,perforamnce,0.81622314
22,14,performance,perforamnce,0.84749526
22,15,performance,perforamnce,0.857893
22,16,performance,perforamnce,0.86810684
23,0,distributed,distibruted,0.06433467
23,1,distributed,distibruted,0.2713149
23,2,distributed,distibruted,0.47657686
23,3,distributed,distibruted,0.580942
23,4,distributed,distibruted,0.6038971
23,5,distributed,distibruted,0.6156412
23,6,distributed,distibruted,0.63523257
23,7,distributed,distibruted,0.66039956
23,8,distributed,distibruted,0.68403566
23,9,distributed,distibruted,0.69769263
23,10,distributed,distibruted,0.7281096
23,11,distributed,distibruted,0.7410958
23,12,distributed,distibruted,0.7853725
23,13,distributed,distibruted,0.79839927
23,14,distributed,distibruted,0.81096923
23,15,distributed,distibruted,0.81706995
23,16,distributed,distibruted,0.83384085
25,0,Traditional,Tairdtional,0.099088416
25,1,Traditional,Tairdtional,0.29290766
25,2,Traditional,Tairdtional,0.32952204
25,3,Traditional,Tairdtional,0.42685145
25,4,Traditional,Tairdtional,0.4972813
25,5,Traditional,Tairdtional,0.5105727
25,6,Traditional,Tairdtional,0.59790516
25,7,Traditional,Tairdtional,0.60713476
25,8,Traditional,Tairdtional,0.64267135
25,9,Traditional,Tairdtional,0.65302885
25,10,Traditional,Tairdtional,0.6959483
25,11,Traditional,Tairdtional,0.69320977
25,12,Traditional,Tairdtional,0.72224855
25,13,Traditional,Tairdtional,0.7518709
25,14,Traditional,Tairdtional,0.76839006
25,15,Traditional,Tairdtional,0.7797133
