sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,sniaifncigt,0.021526607
1,1,significant,sniaifncigt,0.14918858
1,2,significant,sniaifncigt,0.19153446
1,3,significant,sniaifncigt,0.298249
1,4,significant,sniaifncigt,0.3272563
1,5,significant,sniaifncigt,0.30445445
1,6,significant,sniaifncigt,0.26772022
1,7,significant,sniaifncigt,0.28852987
1,8,significant,sniaifncigt,0.29723057
1,9,significant,sniaifncigt,0.32110754
1,10,significant,sniaifncigt,0.37336826
1,11,significant,sniaifncigt,0.34548062
1,12,significant,sniaifncigt,0.4013149
1,13,significant,sniaifncigt,0.45948648
1,14,significant,sniaifncigt,0.4450183
1,15,significant,sniaifncigt,0.46765888
1,16,significant,sniaifncigt,0.46965587
4,0,Christopher,Chiethpsorr,0.033659168
4,1,Christopher,Chiethpsorr,0.07998827
4,2,Christopher,Chiethpsorr,0.104695246
4,3,Christopher,Chiethpsorr,0.23201774
4,4,Christopher,Chiethpsorr,0.26355588
4,5,Christopher,Chiethpsorr,0.23218954
4,6,Christopher,Chiethpsorr,0.25709805
4,7,Christopher,Chiethpsorr,0.3022353
4,8,Christopher,Chiethpsorr,0.311437
4,9,Christopher,Chiethpsorr,0.28900424
4,10,Christopher,Chiethpsorr,0.28385872
4,11,Christopher,Chiethpsorr,0.27352837
4,12,Christopher,Chiethpsorr,0.34811658
4,13,Christopher,Chiethpsorr,0.3807136
4,14,Christopher,Chiethpsorr,0.46183616
4,15,Christopher,Chiethpsorr,0.44138592
4,16,Christopher,Chiethpsorr,0.38507503
7,0,Destination,Dsiietnaotn,-0.063078865
7,1,Destination,Dsiietnaotn,0.1314726
7,2,Destination,Dsiietnaotn,0.08800681
7,3,Destination,Dsiietnaotn,0.13997103
7,4,Destination,Dsiietnaotn,0.2064986
7,5,Destination,Dsiietnaotn,0.23450169
7,6,Destination,Dsiietnaotn,0.24057767
7,7,Destination,Dsiietnaotn,0.28622755
7,8,Destination,Dsiietnaotn,0.29571426
7,9,Destination,Dsiietnaotn,0.32930177
7,10,Destination,Dsiietnaotn,0.39179283
7,11,Destination,Dsiietnaotn,0.34925
7,12,Destination,Dsiietnaotn,0.4073306
7,13,Destination,Dsiietnaotn,0.47039667
7,14,Destination,Dsiietnaotn,0.52939904
7,15,Destination,Dsiietnaotn,0.54973507
7,16,Destination,Dsiietnaotn,0.5167526
8,0,compression,coeomsprisn,-0.061996356
8,1,compression,coeomsprisn,0.15805665
8,2,compression,coeomsprisn,0.13518624
8,3,compression,coeomsprisn,0.19230694
8,4,compression,coeomsprisn,0.27300662
8,5,compression,coeomsprisn,0.28004718
8,6,compression,coeomsprisn,0.33447373
8,7,compression,coeomsprisn,0.38656035
8,8,compression,coeomsprisn,0.4239921
8,9,compression,coeomsprisn,0.46648198
8,10,compression,coeomsprisn,0.48612243
8,11,compression,coeomsprisn,0.4746656
8,12,compression,coeomsprisn,0.54447246
8,13,compression,coeomsprisn,0.58255345
8,14,compression,coeomsprisn,0.5897274
8,15,compression,coeomsprisn,0.57341504
8,16,compression,coeomsprisn,0.6274899
9,0,represented,reesentrepd,-0.014408086
9,1,represented,reesentrepd,0.17471662
9,2,represented,reesentrepd,0.22163212
9,3,represented,reesentrepd,0.28911442
9,4,represented,reesentrepd,0.28531197
9,5,represented,reesentrepd,0.27796143
9,6,represented,reesentrepd,0.30917674
9,7,represented,reesentrepd,0.31362486
9,8,represented,reesentrepd,0.3228444
9,9,represented,reesentrepd,0.34688973
9,10,represented,reesentrepd,0.40311748
9,11,represented,reesentrepd,0.42496213
9,12,represented,reesentrepd,0.47913033
9,13,represented,reesentrepd,0.5450311
9,14,represented,reesentrepd,0.52049804
9,15,represented,reesentrepd,0.51146317
9,16,represented,reesentrepd,0.4337241
10,0,International,Iarenitontanl,0.02266765
10,1,International,Iarenitontanl,0.16956975
10,2,International,Iarenitontanl,0.18607578
10,3,International,Iarenitontanl,0.20905827
10,4,International,Iarenitontanl,0.3099007
10,5,International,Iarenitontanl,0.3331263
10,6,International,Iarenitontanl,0.34684175
10,7,International,Iarenitontanl,0.34878922
10,8,International,Iarenitontanl,0.35356233
10,9,International,Iarenitontanl,0.3913058
10,10,International,Iarenitontanl,0.48128384
10,11,International,Iarenitontanl,0.4663971
10,12,International,Iarenitontanl,0.52070045
10,13,International,Iarenitontanl,0.5504786
10,14,International,Iarenitontanl,0.5935833
10,15,International,Iarenitontanl,0.60486925
10,16,International,Iarenitontanl,0.56654423
11,0,construction,ctunosotricn,-0.011919891
11,1,construction,ctunosotricn,0.14748055
11,2,construction,ctunosotricn,0.1813004
11,3,construction,ctunosotricn,0.23536852
11,4,construction,ctunosotricn,0.2872848
11,5,construction,ctunosotricn,0.3013049
11,6,construction,ctunosotricn,0.30734146
11,7,construction,ctunosotricn,0.3513454
11,8,construction,ctunosotricn,0.32704455
11,9,construction,ctunosotricn,0.35888964
11,10,construction,ctunosotricn,0.43000835
11,11,construction,ctunosotricn,0.42087644
11,12,construction,ctunosotricn,0.4707387
11,13,construction,ctunosotricn,0.5018662
11,14,construction,ctunosotricn,0.523698
11,15,construction,ctunosotricn,0.5399147
11,16,construction,ctunosotricn,0.54843897
12,0,Introduction,Ictniuoodtrn,-0.007809791
12,1,Introduction,Ictniuoodtrn,0.095106706
12,2,Introduction,Ictniuoodtrn,0.11083831
12,3,Introduction,Ictniuoodtrn,0.20724049
12,4,Introduction,Ictniuoodtrn,0.23097749
12,5,Introduction,Ictniuoodtrn,0.23247945
12,6,Introduction,Ictniuoodtrn,0.25679046
12,7,Introduction,Ictniuoodtrn,0.30579787
12,8,Introduction,Ictniuoodtrn,0.3263222
12,9,Introduction,Ictniuoodtrn,0.34018964
12,10,Introduction,Ictniuoodtrn,0.36153892
12,11,Introduction,Ictniuoodtrn,0.36864635
12,12,Introduction,Ictniuoodtrn,0.4125107
12,13,Introduction,Ictniuoodtrn,0.4697175
12,14,Introduction,Ictniuoodtrn,0.5025451
12,15,Introduction,Ictniuoodtrn,0.49876493
12,16,Introduction,Ictniuoodtrn,0.4757263
14,0,development,dlnemepevot,-0.012622668
14,1,development,dlnemepevot,0.13328189
14,2,development,dlnemepevot,0.20800263
14,3,development,dlnemepevot,0.2464646
14,4,development,dlnemepevot,0.25481015
14,5,development,dlnemepevot,0.24424735
14,6,development,dlnemepevot,0.23734027
14,7,development,dlnemepevot,0.29288164
14,8,development,dlnemepevot,0.32330728
14,9,development,dlnemepevot,0.34038153
14,10,development,dlnemepevot,0.3968436
14,11,development,dlnemepevot,0.36656928
14,12,development,dlnemepevot,0.4396006
14,13,development,dlnemepevot,0.51074266
14,14,development,dlnemepevot,0.5306447
14,15,development,dlnemepevot,0.56161094
14,16,development,dlnemepevot,0.5025327
15,0,engineering,einegrening,0.054197866
15,1,engineering,einegrening,0.20340377
15,2,engineering,einegrening,0.2472697
15,3,engineering,einegrening,0.29586324
15,4,engineering,einegrening,0.34042636
15,5,engineering,einegrening,0.34728885
15,6,engineering,einegrening,0.3623798
