sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,sniaifncigt,0.021526607
1,1,significant,sniaifncigt,0.12917757
1,2,significant,sniaifncigt,0.1321519
1,3,significant,sniaifncigt,0.27364764
1,4,significant,sniaifncigt,0.26895952
1,5,significant,sniaifncigt,0.23237224
1,6,significant,sniaifncigt,0.21902528
1,7,significant,sniaifncigt,0.23887129
1,8,significant,sniaifncigt,0.25002137
1,9,significant,sniaifncigt,0.25266492
1,10,significant,sniaifncigt,0.3065671
1,11,significant,sniaifncigt,0.28862184
1,12,significant,sniaifncigt,0.33013713
1,13,significant,sniaifncigt,0.40648827
1,14,significant,sniaifncigt,0.40725923
1,15,significant,sniaifncigt,0.41199633
1,16,significant,sniaifncigt,0.5148981
4,0,Christopher,Chiethpsorr,0.033659168
4,1,Christopher,Chiethpsorr,0.05982206
4,2,Christopher,Chiethpsorr,0.08539711
4,3,Christopher,Chiethpsorr,0.18481626
4,4,Christopher,Chiethpsorr,0.23536542
4,5,Christopher,Chiethpsorr,0.296329
4,6,Christopher,Chiethpsorr,0.363614
4,7,Christopher,Chiethpsorr,0.38617888
4,8,Christopher,Chiethpsorr,0.38575876
4,9,Christopher,Chiethpsorr,0.2997243
4,10,Christopher,Chiethpsorr,0.28891298
4,11,Christopher,Chiethpsorr,0.23939389
4,12,Christopher,Chiethpsorr,0.24997628
4,13,Christopher,Chiethpsorr,0.27026957
4,14,Christopher,Chiethpsorr,0.36656797
4,15,Christopher,Chiethpsorr,0.4307224
4,16,Christopher,Chiethpsorr,0.47973713
7,0,Destination,Dsiietnaotn,-0.063078865
7,1,Destination,Dsiietnaotn,0.105593845
7,2,Destination,Dsiietnaotn,0.06497885
7,3,Destination,Dsiietnaotn,0.107625246
7,4,Destination,Dsiietnaotn,0.1818381
7,5,Destination,Dsiietnaotn,0.24762793
7,6,Destination,Dsiietnaotn,0.3255988
7,7,Destination,Dsiietnaotn,0.35620004
7,8,Destination,Dsiietnaotn,0.41775292
7,9,Destination,Dsiietnaotn,0.37176287
7,10,Destination,Dsiietnaotn,0.3912476
7,11,Destination,Dsiietnaotn,0.33242613
7,12,Destination,Dsiietnaotn,0.36490896
7,13,Destination,Dsiietnaotn,0.3935451
7,14,Destination,Dsiietnaotn,0.51806825
7,15,Destination,Dsiietnaotn,0.56381035
7,16,Destination,Dsiietnaotn,0.49154037
8,0,compression,coeomsprisn,-0.061996356
8,1,compression,coeomsprisn,0.11667536
8,2,compression,coeomsprisn,0.09139535
8,3,compression,coeomsprisn,0.15309168
8,4,compression,coeomsprisn,0.25775382
8,5,compression,coeomsprisn,0.2813171
8,6,compression,coeomsprisn,0.33838734
8,7,compression,coeomsprisn,0.34480986
8,8,compression,coeomsprisn,0.42754662
8,9,compression,coeomsprisn,0.42844996
8,10,compression,coeomsprisn,0.5212393
8,11,compression,coeomsprisn,0.47414637
8,12,compression,coeomsprisn,0.5196539
8,13,compression,coeomsprisn,0.54426795
8,14,compression,coeomsprisn,0.613773
8,15,compression,coeomsprisn,0.61881226
8,16,compression,coeomsprisn,0.71406263
10,0,International,Iarenitontanl,0.02266765
10,1,International,Iarenitontanl,0.17937385
10,2,International,Iarenitontanl,0.13401796
10,3,International,Iarenitontanl,0.14954324
10,4,International,Iarenitontanl,0.28898233
10,5,International,Iarenitontanl,0.25718695
10,6,International,Iarenitontanl,0.2687868
10,7,International,Iarenitontanl,0.27610952
10,8,International,Iarenitontanl,0.3023164
10,9,International,Iarenitontanl,0.35333163
10,10,International,Iarenitontanl,0.48113722
10,11,International,Iarenitontanl,0.4898883
10,12,International,Iarenitontanl,0.5605486
10,13,International,Iarenitontanl,0.58892244
10,14,International,Iarenitontanl,0.62358165
10,15,International,Iarenitontanl,0.64335304
10,16,International,Iarenitontanl,0.652401
11,0,construction,ctunosotricn,-0.011919891
11,1,construction,ctunosotricn,0.13175344
11,2,construction,ctunosotricn,0.17392948
11,3,construction,ctunosotricn,0.21172884
11,4,construction,ctunosotricn,0.25954464
11,5,construction,ctunosotricn,0.2874046
11,6,construction,ctunosotricn,0.30267173
11,7,construction,ctunosotricn,0.3311986
11,8,construction,ctunosotricn,0.3235041
11,9,construction,ctunosotricn,0.3646188
11,10,construction,ctunosotricn,0.49419776
11,11,construction,ctunosotricn,0.46859568
11,12,construction,ctunosotricn,0.5067222
11,13,construction,ctunosotricn,0.50875115
11,14,construction,ctunosotricn,0.54954803
11,15,construction,ctunosotricn,0.58850896
11,16,construction,ctunosotricn,0.664535
12,0,Introduction,Ictniuoodtrn,-0.007809791
12,1,Introduction,Ictniuoodtrn,0.08355564
12,2,Introduction,Ictniuoodtrn,0.08529092
12,3,Introduction,Ictniuoodtrn,0.17273006
12,4,Introduction,Ictniuoodtrn,0.24897045
12,5,Introduction,Ictniuoodtrn,0.32247508
12,6,Introduction,Ictniuoodtrn,0.36177367
12,7,Introduction,Ictniuoodtrn,0.3656589
12,8,Introduction,Ictniuoodtrn,0.35432953
12,9,Introduction,Ictniuoodtrn,0.3485391
12,10,Introduction,Ictniuoodtrn,0.43112245
12,11,Introduction,Ictniuoodtrn,0.4304004
12,12,Introduction,Ictniuoodtrn,0.5035585
12,13,Introduction,Ictniuoodtrn,0.5700572
12,14,Introduction,Ictniuoodtrn,0.6011633
12,15,Introduction,Ictniuoodtrn,0.6151831
12,16,Introduction,Ictniuoodtrn,0.7191961
14,0,development,dlnemepevot,-0.012622668
14,1,development,dlnemepevot,0.09044459
14,2,development,dlnemepevot,0.1460793
14,3,development,dlnemepevot,0.18161984
14,4,development,dlnemepevot,0.20122595
14,5,development,dlnemepevot,0.21143425
14,6,development,dlnemepevot,0.25820085
14,7,development,dlnemepevot,0.3001835
14,8,development,dlnemepevot,0.30658475
14,9,development,dlnemepevot,0.29220483
14,10,development,dlnemepevot,0.34642738
14,11,development,dlnemepevot,0.28598392
14,12,development,dlnemepevot,0.31328136
14,13,development,dlnemepevot,0.35082278
14,14,development,dlnemepevot,0.40096456
14,15,development,dlnemepevot,0.4778067
14,16,development,dlnemepevot,0.60733885
15,0,engineering,einegrening,0.054197866
15,1,engineering,einegrening,0.16961756
15,2,engineering,einegrening,0.2173857
15,3,engineering,einegrening,0.26342398
15,4,engineering,einegrening,0.29388133
15,5,engineering,einegrening,0.338337
15,6,engineering,einegrening,0.4298075
15,7,engineering,einegrening,0.42880756
15,8,engineering,einegrening,0.4770302
15,9,engineering,einegrening,0.490145
15,10,engineering,einegrening,0.58149195
15,11,engineering,einegrening,0.5736485
15,12,engineering,einegrening,0.6018912
15,13,engineering,einegrening,0.6541823
15,14,engineering,einegrening,0.67372483
15,15,engineering,einegrening,0.71904796
15,16,engineering,einegrening,0.7942629
22,0,performance,pcanorfrmee,0.04247517
22,1,performance,pcanorfrmee,0.14485832
22,2,performance,pcanorfrmee,0.20286728
22,3,performance,pcanorfrmee,0.30411756
22,4,performance,pcanorfrmee,0.2994745
22,5,performance,pcanorfrmee,0.3181469
22,6,performance,pcanorfrmee,0.31635308
22,7,performance,pcanorfrmee,0.34378988
22,8,performance,pcanorfrmee,0.39532602
22,9,performance,pcanorfrmee,0.43980736
22,10,performance,pcanorfrmee,0.5492866
22,11,performance,pcanorfrmee,0.57099974
22,12,performance,pcanorfrmee,0.582752
22,13,performance,pcanorfrmee,0.63382757
22,14,performance,pcanorfrmee,0.629616
22,15,performance,pcanorfrmee,0.66121
22,16,performance,pcanorfrmee,0.71986365
23,0,distributed,dsbiitruted,0.06433467
23,1,distributed,dsbiitruted,0.2096761
23,2,distributed,dsbiitruted,0.35178843
23,3,distributed,dsbiitruted,0.50732744
23,4,distributed,dsbiitruted,0.5711776
23,5,distributed,dsbiitruted,0.58801746
23,6,distributed,dsbiitruted,0.6111381
23,7,distributed,dsbiitruted,0.6448847
23,8,distributed,dsbiitruted,0.72295296
23,9,distributed,dsbiitruted,0.7454614
23,10,distributed,dsbiitruted,0.7710266
23,11,distributed,dsbiitruted,0.7770934
23,12,distributed,dsbiitruted,0.78204703
23,13,distributed,dsbiitruted,0.7958791
23,14,distributed,dsbiitruted,0.8219156
23,15,distributed,dsbiitruted,0.83517593
23,16,distributed,dsbiitruted,0.88917154
25,0,Traditional,Titaardionl,-0.024296526
25,1,Traditional,Titaardionl,0.121628255
25,2,Traditional,Titaardionl,0.1136235
25,3,Traditional,Titaardionl,0.18553136
25,4,Traditional,Titaardionl,0.20390978
25,5,Traditional,Titaardionl,0.23229915
25,6,Traditional,Titaardionl,0.20048314
25,7,Traditional,Titaardionl,0.20207244
25,8,Traditional,Titaardionl,0.22994313
25,9,Traditional,Titaardionl,0.22616178
25,10,Traditional,Titaardionl,0.3256145
25,11,Traditional,Titaardionl,0.33069694
25,12,Traditional,Titaardionl,0.3773265
25,13,Traditional,Titaardionl,0.4472236
25,14,Traditional,Titaardionl,0.45863393
25,15,Traditional,Titaardionl,0.49275398
25,16,Traditional,Titaardionl,0.51972824
26,0,International,Inoatnienrtal,0.0040609
26,1,International,Inoatnienrtal,0.1539335
26,2,International,Inoatnienrtal,0.17020027
26,3,International,Inoatnienrtal,0.23904859
26,4,International,Inoatnienrtal,0.3291443
26,5,International,Inoatnienrtal,0.32396266
26,6,International,Inoatnienrtal,0.45148918
26,7,International,Inoatnienrtal,0.44500732
26,8,International,Inoatnienrtal,0.50196606
26,9,International,Inoatnienrtal,0.48992312
26,10,International,Inoatnienrtal,0.5056455
26,11,International,Inoatnienrtal,0.47023374
26,12,International,Inoatnienrtal,0.4946847
26,13,International,Inoatnienrtal,0.47923946
26,14,International,Inoatnienrtal,0.55799174
26,15,International,Inoatnienrtal,0.604493
26,16,International,Inoatnienrtal,0.49038398
29,0,restaurants,ruanetarsts,0.06982584
29,1,restaurants,ruanetarsts,0.13704038
29,2,restaurants,ruanetarsts,0.22327217
29,3,restaurants,ruanetarsts,0.40433344
29,4,restaurants,ruanetarsts,0.3630756
29,5,restaurants,ruanetarsts,0.29953635
29,6,restaurants,ruanetarsts,0.36564654
29,7,restaurants,ruanetarsts,0.45156342
29,8,restaurants,ruanetarsts,0.50316346
29,9,restaurants,ruanetarsts,0.53120136
29,10,restaurants,ruanetarsts,0.56363237
29,11,restaurants,ruanetarsts,0.55896527
29,12,restaurants,ruanetarsts,0.5589365
29,13,restaurants,ruanetarsts,0.62582034
29,14,restaurants,ruanetarsts,0.6502519
29,15,restaurants,ruanetarsts,0.6800053
29,16,restaurants,ruanetarsts,0.8225952
32,0,significant,scniaifgint,0.018173777
32,1,significant,scniaifgint,0.12643838
32,2,significant,scniaifgint,0.113061726
32,3,significant,scniaifgint,0.16396555
32,4,significant,scniaifgint,0.18337712
32,5,significant,scniaifgint,0.18998599
32,6,significant,scniaifgint,0.20207721
32,7,significant,scniaifgint,0.19069463
32,8,significant,scniaifgint,0.22638258
32,9,significant,scniaifgint,0.22411543
32,10,significant,scniaifgint,0.3020001
32,11,significant,scniaifgint,0.32860714
32,12,significant,scniaifgint,0.31656402
32,13,significant,scniaifgint,0.39147413
32,14,significant,scniaifgint,0.34923112
32,15,significant,scniaifgint,0.38257116
32,16,significant,scniaifgint,0.567844
34,0,forgettable,ftlobgrteae,-0.006065909
34,1,forgettable,ftlobgrteae,0.08427867
34,2,forgettable,ftlobgrteae,0.1146792
34,3,forgettable,ftlobgrteae,0.2358241
34,4,forgettable,ftlobgrteae,0.2504037
34,5,forgettable,ftlobgrteae,0.18147779
34,6,forgettable,ftlobgrteae,0.21547501
34,7,forgettable,ftlobgrteae,0.2478481
34,8,forgettable,ftlobgrteae,0.2521574
34,9,forgettable,ftlobgrteae,0.24550304
34,10,forgettable,ftlobgrteae,0.37428737
34,11,forgettable,ftlobgrteae,0.3691316
34,12,forgettable,ftlobgrteae,0.42144555
34,13,forgettable,ftlobgrteae,0.48665917
34,14,forgettable,ftlobgrteae,0.5000529
34,15,forgettable,ftlobgrteae,0.50750434
34,16,forgettable,ftlobgrteae,0.5419161
40,0,application,acitpapoiln,-0.0010947194
40,1,application,acitpapoiln,0.078448705
40,2,application,acitpapoiln,0.09078022
40,3,application,acitpapoiln,0.12082521
40,4,application,acitpapoiln,0.16574307
40,5,application,acitpapoiln,0.17797549
40,6,application,acitpapoiln,0.24447402
40,7,application,acitpapoiln,0.26207227
40,8,application,acitpapoiln,0.27920863
40,9,application,acitpapoiln,0.32333675
40,10,application,acitpapoiln,0.46684003
40,11,application,acitpapoiln,0.44531178
40,12,application,acitpapoiln,0.5268332
40,13,application,acitpapoiln,0.5476657
40,14,application,acitpapoiln,0.5905497
40,15,application,acitpapoiln,0.59040815
40,16,application,acitpapoiln,0.6072686
42,0,distribution,diottbirsuin,0.036637515
42,1,distribution,diottbirsuin,0.10948325
42,2,distribution,diottbirsuin,0.09041618
42,3,distribution,diottbirsuin,0.16892771
42,4,distribution,diottbirsuin,0.20667765
42,5,distribution,diottbirsuin,0.22231841
42,6,distribution,diottbirsuin,0.25400874
42,7,distribution,diottbirsuin,0.28004318
42,8,distribution,diottbirsuin,0.3137011
42,9,distribution,diottbirsuin,0.33154958
42,10,distribution,diottbirsuin,0.41819203
42,11,distribution,diottbirsuin,0.4093619
42,12,distribution,diottbirsuin,0.47766638
42,13,distribution,diottbirsuin,0.5169086
42,14,distribution,diottbirsuin,0.5861254
42,15,distribution,diottbirsuin,0.6398171
42,16,distribution,diottbirsuin,0.75903213
44,0,international,iraietoanntnl,0.023875576
44,1,international,iraietoanntnl,0.17559627
44,2,international,iraietoanntnl,0.17585316
44,3,international,iraietoanntnl,0.23019513
44,4,international,iraietoanntnl,0.26489988
44,5,international,iraietoanntnl,0.24790168
44,6,international,iraietoanntnl,0.249408
44,7,international,iraietoanntnl,0.27074966
44,8,international,iraietoanntnl,0.2744652
44,9,international,iraietoanntnl,0.3121848
44,10,international,iraietoanntnl,0.3847888
44,11,international,iraietoanntnl,0.3697881
44,12,international,iraietoanntnl,0.4282299
44,13,international,iraietoanntnl,0.4751214
44,14,international,iraietoanntnl,0.49448198
44,15,international,iraietoanntnl,0.529105
44,16,international,iraietoanntnl,0.66478926
50,0,construction,constciuotrn,-0.0064846133
50,1,construction,constciuotrn,0.08751494
50,2,construction,constciuotrn,0.0759131
50,3,construction,constciuotrn,0.11057854
50,4,construction,constciuotrn,0.15359491
50,5,construction,constciuotrn,0.29541546
50,6,construction,constciuotrn,0.31201223
50,7,construction,constciuotrn,0.38938323
50,8,construction,constciuotrn,0.465393
50,9,construction,constciuotrn,0.50938195
50,10,construction,constciuotrn,0.6720919
50,11,construction,constciuotrn,0.6348443
50,12,construction,constciuotrn,0.67658615
50,13,construction,constciuotrn,0.7132096
50,14,construction,constciuotrn,0.7210951
50,15,construction,constciuotrn,0.7462576
50,16,construction,constciuotrn,0.79906225
51,0,architecture,ariehccrttue,0.055727422
51,1,architecture,ariehccrttue,0.07258482
51,2,architecture,ariehccrttue,0.1006031
51,3,architecture,ariehccrttue,0.17600322
51,4,architecture,ariehccrttue,0.2766018
51,5,architecture,ariehccrttue,0.31857127
51,6,architecture,ariehccrttue,0.3449369
51,7,architecture,ariehccrttue,0.34198302
51,8,architecture,ariehccrttue,0.3260914
51,9,architecture,ariehccrttue,0.34345752
51,10,architecture,ariehccrttue,0.47754276
51,11,architecture,ariehccrttue,0.425488
51,12,architecture,ariehccrttue,0.44810373
51,13,architecture,ariehccrttue,0.49822742
51,14,architecture,ariehccrttue,0.5651562
