sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,siginficant,0.02636861
1,1,significant,siginficant,0.16874957
1,2,significant,siginficant,0.26004755
1,3,significant,siginficant,0.387439
1,4,significant,siginficant,0.4251695
1,5,significant,siginficant,0.50400686
1,6,significant,siginficant,0.5322934
1,7,significant,siginficant,0.61380553
1,8,significant,siginficant,0.6897547
1,9,significant,siginficant,0.7349956
1,10,significant,siginficant,0.8248353
1,11,significant,siginficant,0.8515565
1,12,significant,siginficant,0.88091993
1,13,significant,siginficant,0.9102498
1,14,significant,siginficant,0.92160696
1,15,significant,siginficant,0.92843884
1,16,significant,siginficant,0.9375862
4,0,Christopher,Chtirsopher,0.14620107
4,1,Christopher,Chtirsopher,0.2944365
4,2,Christopher,Chtirsopher,0.28675508
4,3,Christopher,Chtirsopher,0.43457383
4,4,Christopher,Chtirsopher,0.5156642
4,5,Christopher,Chtirsopher,0.56224924
4,6,Christopher,Chtirsopher,0.63040346
4,7,Christopher,Chtirsopher,0.6714877
4,8,Christopher,Chtirsopher,0.7122796
4,9,Christopher,Chtirsopher,0.7245817
4,10,Christopher,Chtirsopher,0.75796926
4,11,Christopher,Chtirsopher,0.75584865
4,12,Christopher,Chtirsopher,0.73181117
4,13,Christopher,Chtirsopher,0.68797904
4,14,Christopher,Chtirsopher,0.6803584
4,15,Christopher,Chtirsopher,0.7051625
4,16,Christopher,Chtirsopher,0.5665513
7,0,Destination,Detisnation,0.179894
7,1,Destination,Detisnation,0.20093715
7,2,Destination,Detisnation,0.25495628
7,3,Destination,Detisnation,0.34734052
7,4,Destination,Detisnation,0.31891847
7,5,Destination,Detisnation,0.38143036
7,6,Destination,Detisnation,0.4119313
7,7,Destination,Detisnation,0.4770524
7,8,Destination,Detisnation,0.560783
7,9,Destination,Detisnation,0.6119054
7,10,Destination,Detisnation,0.6870847
7,11,Destination,Detisnation,0.68649584
7,12,Destination,Detisnation,0.71161366
7,13,Destination,Detisnation,0.73179734
7,14,Destination,Detisnation,0.75883585
7,15,Destination,Detisnation,0.79808336
7,16,Destination,Detisnation,0.8411858
8,0,compression,compresosin,-0.039114524
8,1,compression,compresosin,0.12961778
8,2,compression,compresosin,0.17303765
8,3,compression,compresosin,0.25645137
8,4,compression,compresosin,0.28833604
8,5,compression,compresosin,0.3236966
8,6,compression,compresosin,0.37653473
8,7,compression,compresosin,0.39713967
8,8,compression,compresosin,0.4288141
8,9,compression,compresosin,0.43736726
8,10,compression,compresosin,0.5369503
8,11,compression,compresosin,0.4986291
8,12,compression,compresosin,0.560046
8,13,compression,compresosin,0.5796089
8,14,compression,compresosin,0.63512194
8,15,compression,compresosin,0.6461833
8,16,compression,compresosin,0.66824496
10,0,International,Interitanonal,0.029318927
10,1,International,Interitanonal,0.18550158
10,2,International,Interitanonal,0.20635405
10,3,International,Interitanonal,0.24811795
10,4,International,Interitanonal,0.34274507
10,5,International,Interitanonal,0.38939625
10,6,International,Interitanonal,0.3840556
10,7,International,Interitanonal,0.42319262
10,8,International,Interitanonal,0.509419
10,9,International,Interitanonal,0.58178854
10,10,International,Interitanonal,0.6786918
10,11,International,Interitanonal,0.74211466
10,12,International,Interitanonal,0.75037986
10,13,International,Interitanonal,0.7762768
10,14,International,Interitanonal,0.79556423
10,15,International,Interitanonal,0.7983111
10,16,International,Interitanonal,0.77001154
11,0,construction,costnruction,0.10832985
11,1,construction,costnruction,0.28769416
11,2,construction,costnruction,0.34986928
11,3,construction,costnruction,0.45543173
11,4,construction,costnruction,0.5177024
11,5,construction,costnruction,0.61008894
11,6,construction,costnruction,0.6654675
11,7,construction,costnruction,0.74320436
11,8,construction,costnruction,0.789798
11,9,construction,costnruction,0.79809463
11,10,construction,costnruction,0.84429264
11,11,construction,costnruction,0.863039
11,12,construction,costnruction,0.88820505
11,13,construction,costnruction,0.9034012
