sample_idx,layer,original_word,scrambled_word,cos_sim
1,0,significant,sginificant,0.3638798
1,1,significant,sginificant,0.59232676
1,2,significant,sginificant,0.6004231
1,3,significant,sginificant,0.67418784
1,4,significant,sginificant,0.6687466
1,5,significant,sginificant,0.7338026
1,6,significant,sginificant,0.7465813
1,7,significant,sginificant,0.7861945
1,8,significant,sginificant,0.8131913
1,9,significant,sginificant,0.8033361
1,10,significant,sginificant,0.88615763
1,11,significant,sginificant,0.91293794
1,12,significant,sginificant,0.93618774
1,13,significant,sginificant,0.9509091
1,14,significant,sginificant,0.9585891
1,15,significant,sginificant,0.9640603
1,16,significant,sginificant,0.9681678
4,0,Christopher,Chrsitopher,0.14620107
4,1,Christopher,Chrsitopher,0.35070407
4,2,Christopher,Chrsitopher,0.3827952
4,3,Christopher,Chrsitopher,0.5339227
4,4,Christopher,Chrsitopher,0.5959353
4,5,Christopher,Chrsitopher,0.6101372
4,6,Christopher,Chrsitopher,0.73784995
4,7,Christopher,Chrsitopher,0.78768516
4,8,Christopher,Chrsitopher,0.82678556
4,9,Christopher,Chrsitopher,0.85833216
4,10,Christopher,Chrsitopher,0.9222598
4,11,Christopher,Chrsitopher,0.9379675
4,12,Christopher,Chrsitopher,0.93871194
4,13,Christopher,Chrsitopher,0.9305262
4,14,Christopher,Chrsitopher,0.92820376
4,15,Christopher,Chrsitopher,0.9160432
4,16,Christopher,Chrsitopher,0.89081764
7,0,Destination,Destinatoin,0.043464243
7,1,Destination,Destinatoin,0.08702873
7,2,Destination,Destinatoin,0.16074021
7,3,Destination,Destinatoin,0.32146057
7,4,Destination,Destinatoin,0.43193465
7,5,Destination,Destinatoin,0.45465118
7,6,Destination,Destinatoin,0.57445496
7,7,Destination,Destinatoin,0.5734199
7,8,Destination,Destinatoin,0.63151133
7,9,Destination,Destinatoin,0.6448534
7,10,Destination,Destinatoin,0.67063534
7,11,Destination,Destinatoin,0.6862683
7,12,Destination,Destinatoin,0.66863036
7,13,Destination,Destinatoin,0.66970944
7,14,Destination,Destinatoin,0.7430154
7,15,Destination,Destinatoin,0.7718307
7,16,Destination,Destinatoin,0.740764
8,0,compression,compressoin,0.08151197
8,1,compression,compressoin,0.14802268
8,2,compression,compressoin,0.22933151
8,3,compression,compressoin,0.36652732
8,4,compression,compressoin,0.39769307
8,5,compression,compressoin,0.46334857
8,6,compression,compressoin,0.5403801
8,7,compression,compressoin,0.50283206
8,8,compression,compressoin,0.53854084
8,9,compression,compressoin,0.5619739
8,10,compression,compressoin,0.643092
8,11,compression,compressoin,0.58332264
8,12,compression,compressoin,0.62122136
8,13,compression,compressoin,0.6035829
8,14,compression,compressoin,0.66521215
8,15,compression,compressoin,0.6768242
8,16,compression,compressoin,0.7835981
10,0,International,Interantional,0.045600194
10,1,International,Interantional,0.23412679
10,2,International,Interantional,0.28687477
10,3,International,Interantional,0.3858603
10,4,International,Interantional,0.53410065
10,5,International,Interantional,0.6531426
10,6,International,Interantional,0.70943654
10,7,International,Interantional,0.7333012
10,8,International,Interantional,0.77513146
10,9,International,Interantional,0.7974055
10,10,International,Interantional,0.85753727
10,11,International,Interantional,0.87455237
10,12,International,Interantional,0.8771296
10,13,International,Interantional,0.89580166
10,14,International,Interantional,0.90196264
10,15,International,Interantional,0.90936077
